Filename	DOI	Reference
coomansdivision	10.1371/journal.pone.0155149	Coomans, F., Hofman, A., Brinkhuis, M., van der Maas, H. L., & Maris, G. (2016). Distinguishing fast and slow processes in accuracy-response time data. PloS one, 11(5), e0155149.
coomansletterchaos	10.1371/journal.pone.0155149	Coomans, F., Hofman, A., Brinkhuis, M., van der Maas, H. L., & Maris, G. (2016). Distinguishing fast and slow processes in accuracy-response time data. PloS one, 11(5), e0155149.
coomansmultiplication	10.1371/journal.pone.0155149	Coomans, F., Hofman, A., Brinkhuis, M., van der Maas, H. L., & Maris, G. (2016). Distinguishing fast and slow processes in accuracy-response time data. PloS one, 11(5), e0155149.
coomansset	10.1371/journal.pone.0155149	Coomans, F., Hofman, A., Brinkhuis, M., van der Maas, H. L., & Maris, G. (2016). Distinguishing fast and slow processes in accuracy-response time data. PloS one, 11(5), e0155149.
coomanssubtraction	10.1371/journal.pone.0155149	Coomans, F., Hofman, A., Brinkhuis, M., van der Maas, H. L., & Maris, G. (2016). Distinguishing fast and slow processes in accuracy-response time data. PloS one, 11(5), e0155149.
CPDMMC_Kunnari_2020_HCD	10.3389/fpsyg.2020.559934	Kunnari, A., Sundvall, J. R., & Laakasuo, M. (2020). Challenges in process dissociation measures for moral cognition. Frontiers in Psychology, 11, 559934.
CPDMMC_Kunnari_2020_PDP	10.3389/fpsyg.2020.559934	Kunnari, A., Sundvall, J. R., & Laakasuo, M. (2020). Challenges in process dissociation measures for moral cognition. Frontiers in Psychology, 11, 559934.
CQTMS_Hur_2023	10.7910/DVN/UE55JT	Hur, Y., & Seo, D. G. (2023). Development of a character qualities test for medical students in Korea using polytomous item response theory and factor analysis: a preliminary scale development study. Journal of Educational Evaluation for Health Professions, 20.  Yera Hur; Dong Gi Seo, 2023, "Development of a character qualities test for medical students in Korea using polytomous item response theory and factor analysis: a preliminary scale development study", https://doi.org/10.7910/DVN/UE55JT, Harvard Dataverse, V1
credentialform_lnirt		Cizek, G. J., & Wollack, J. A. (Eds.). (2016). Handbook of quantitative methods for detecting cheating on tests. Abingdon, England: Routledge.
criticalperiod_syntax	10.1016/j.cognition.2021.104706	Chen, T., & Hartshorne, J. K. (2021). More evidence from over 1.1 million subjects that the critical period for syntax closes in late adolescence. Cognition, 214, 104706.
CSE_Bayazit_2022	10.7910/DVN/M0NJIQ	Bayazit, A., Gonullu, I., & Dogan, C. D. (2022). Adaptation of a short and universal learning self-efficacy scale for clinical skills in Turkish. Plos one, 17(11), e0275672.  Kang, Y. N., Chang, C. H., Kao, C. C., Chen, C. Y., & Wu, C. C. (2019). Development of a short and universal learning self-efficacy scale for clinical skills. PloS one, 14(1), e0209155.  BAYAZIT, ALPER, 2022, "Adaptation of a Short and Universal Learning Self-Efficacy Scale for Clinical Skills in Turkish", https://doi.org/10.7910/DVN/M0NJIQ, Harvard Dataverse, V1, UNF:6:RmFV+H/6Bc+ERCX++pcoew== [fileUNF]
csedm_data_challenge		Rivers, K., Price, T. (2019). CSEDM Data Challenge v1.1 (Updated 2019/01/29) [data set]. DataShop @ CMU. https://pslcdatashop.web.cmu.edu/Files?datasetId=2865
csedm_data_challenge_fall2019full		Rivers, K., Price, T. (2019). 2nd CSEDM Data Challenge - F19 All Data v1.0 [data set]. DataShop @ CMU. https://pslcdatashop.web.cmu.edu/Files?datasetId=2865
csedm_data_challenge_spring2019full		Rivers, K., Price, T. (2019). 2nd CSEDM Data Challenge - S19 All Data v1.0 [data set]. DataShop @ CMU. https://pslcdatashop.web.cmu.edu/Files?datasetId=2866
cub_relgoods		http://www.labstat.it/home/wp-content/uploads/2015/09/relgoods.txt
cure_data	10.33009/ldbase.1667941609.e3ab	Eddy, R., Koletar, C., Galport, N., Bell, J. E., Bell, J. K., & Provost, J. (2022). CURE Survey Pretest and Post-Test Student Data. LDbase. https://doi.org/10.33009/ldbase.1667941609.e3ab 
CV_OASIS_ODSIS_PPE_Novak_2020_BFI	10.3390/ijerph181910337	Novak, L., Malinakova, K., Tavel, P., & Sandora, J. (2021). Czech Version of the short Overall Anxiety Severity and Impairment Scale (OASIS) and the Overall Depression Severity and Impairment Scale (ODSIS): Psychometric Properties and Evaluation.
CV_OASIS_ODSIS_PPE_Novak_2020_DSES	10.3390/ijerph181910337	Novak, L., Malinakova, K., Tavel, P., & Sandora, J. (2021). Czech Version of the short Overall Anxiety Severity and Impairment Scale (OASIS) and the Overall Depression Severity and Impairment Scale (ODSIS): Psychometric Properties and Evaluation.
CV_OASIS_ODSIS_PPE_Novak_2020_PANAS	10.3390/ijerph181910337	Novak, L., Malinakova, K., Tavel, P., & Sandora, J. (2021). Czech Version of the short Overall Anxiety Severity and Impairment Scale (OASIS) and the Overall Depression Severity and Impairment Scale (ODSIS): Psychometric Properties and Evaluation.
CV_OASIS_ODSIS_PPE_Novak_2020_RSES	10.3390/ijerph181910337	Novak, L., Malinakova, K., Tavel, P., & Sandora, J. (2021). Czech Version of the short Overall Anxiety Severity and Impairment Scale (OASIS) and the Overall Depression Severity and Impairment Scale (ODSIS): Psychometric Properties and Evaluation.
DART_Brysbaert_2020_1	10.5334/joc.95	Brysbaert, M., Sui, L., Dirix, N., & Hintz, F. (2020). Dutch Author Recognition Test. Journal of Cognition, 3(1), 6. https://doi.org/10.5334/joc.95
DART_Brysbaert_2020_3.4.5	10.5334/joc.95	Brysbaert, M., Sui, L., Dirix, N., & Hintz, F. (2020). Dutch Author Recognition Test. Journal of Cognition, 3(1), 6. https://doi.org/10.5334/joc.95
dass_Thiyagarajan2022	10.7910/DVN/AJVLN6	Thiyagarajan, A., James, T. G., & Marzo, R. R. (2022). Psychometric properties of the 21-item Depression, Anxiety, and Stress Scale (DASS-21) among Malaysians during COVID-19: A methodological study. Humanities and Social Sciences Communications, 9(1), 1-8.  Thiyagarajan, Arulmani, 2022, "Replication Data for: Psychometric properties of the 21-item Depression, Anxiety, and Stress Scale (DASS-21) among Malaysians during COVID-19: a methodological study", https://doi.org/10.7910/DVN/AJVLN6, Harvard Dataverse, V1
DbdIFdM_Puga_2021		Puga, J. L., García, M. S., Moya-Faz, F. J., FJ Moya-Faz, & Ruiz-Ruano, A. M. (2022, February 24). Datos brutos del Inventario Friburgo de Mindfulness. Retrieved from osf.io/ymj6u
dd_rotation	10.1080/20445911.2011.454498	Borst, G., Kievit, R. A., Thompson, W. L., & Kosslyn, S. M. (2011). Mental rotation is not easily cognitively penetrable. Journal of Cognitive Psychology, 23(1), 60-75.
deception_game	10.3758/s13428-019-01309-y	Krasnow, M.M., Howard, R.M. & Eisenbruch, A.B. The importance of being honest? Evidence that deception may not pollute social science subject pools after all. Behav Res 52, 1175–1188 (2020). https://doi.org/10.3758/s13428-019-01309-y  
deception_professors	10.3758/s13428-019-01309-y	Krasnow, M.M., Howard, R.M. & Eisenbruch, A.B. The importance of being honest? Evidence that deception may not pollute social science subject pools after all. Behav Res 52, 1175–1188 (2020). https://doi.org/10.3758/s13428-019-01309-y  
DEMOS	10.3758/s13428-022-01887-4	Zhang, M., Yu, L., Zhang, K., Du, B., Zhan, B., Jia, S., ... & Luo, W. (2023). Construction and validation of the Dalian emotional movement open-source set (DEMOS). Behavior Research Methods, 55(5), 2353-2366.
depression_anxiety_stress		(2021). Depression Anxiety Stress Scales [dataset and codebook]. http://openpsychometrics.org/_rawdata/DASS_data_21.02.19.zip
differences_spotting_study1	10.3758/s13428-020-01526-w	Liu, J., Shen, Q., Zhang, J. et al. UnsolvableItemsSelection_Raw_CombinedSampleN=131 [data set]. Behav Res 53, 1935–1944 (2021). https://doi.org/10.3758/s13428-020-01526-w
differences_spotting_study2	10.3758/s13428-020-01526-w	Liu, J., Shen, Q., Zhang, J. et al. SolvableItemsSelection_Summary_CombinedSampleN=135 [data set]. Behav Res 53, 1935–1944 (2021). https://doi.org/10.3758/s13428-020-01526-w
differences_spotting_study3_die	10.3758/s13428-020-01526-w	Liu, J., Shen, Q., Zhang, J. et al. DieGuessingTask_Raw [data set]. Behav Res 53, 1935–1944 (2021). https://doi.org/10.3758/s13428-020-01526-w
differences_spotting_study3_dots	10.3758/s13428-020-01526-w	Liu, J., Shen, Q., Zhang, J. et al. DotsTask_Raw [data set]. Behav Res 53, 1935–1944 (2021). https://doi.org/10.3758/s13428-020-01526-w
difNLR_msatb	10.1111/jedm.12158	Drabinova, A. & Martinkova, P. (2017). Detection of differential item functioning with nonlinear regression: A non-IRT approach accounting for guessing. Journal of Educational Measurement, 54(4), 498–517, doi: 10.1111/jedm.12158.
digital_games_kentucky		Lomas, D. (2011). Classroom: Exp1 - UCLA-Kentucky [dataset]. DataShop @ CMU. https://pslcdatashop.web.cmu.edu/Files?datasetId=445
DMCT_Addis_2020_MCT	10.3758/s13428-024-02496-z	Suggate, S.P. Beyond self-report: Measuring visual, auditory, and tactile mental imagery using a mental comparison task. Behav Res 56, 8658–8676 (2024). https://doi.org/10.3758/s13428-024-02496-z
DMCT_Addis_2020_PSIQ	10.3758/s13428-024-02496-z	Suggate, S.P. Beyond self-report: Measuring visual, auditory, and tactile mental imagery using a mental comparison task. Behav Res 56, 8658–8676 (2024). https://doi.org/10.3758/s13428-024-02496-z
DMCT_Addis_2020_SUIS	10.3758/s13428-024-02496-z	Suggate, S.P. Beyond self-report: Measuring visual, auditory, and tactile mental imagery using a mental comparison task. Behav Res 56, 8658–8676 (2024). https://doi.org/10.3758/s13428-024-02496-z
ds14_mokken	10.1097/PSY.0000000000000001	Denollet, J., Pedersen, S. S., Vrints, C. J., & Conraads, V. M. (2013). Predictive value of social inhibition and negative affectivity for cardiovascular events and mortality in patients with coronary artery disease: the Type D personality construct. Psychosomatic Medicine, 75, 873-981.
dumas_Organisciak_2022	10.1037/aca0000319	Dumas, D., Organisciak, P., & Doherty, M. (2021). Measuring divergent thinking originality with human raters and text-mining models: A psychometric comparison of methods. Psychology of Aesthetics, Creativity, and the Arts, 15(4), 645.
duolingo__listen	10.7910/DVN/8SWHNO	Settles, Burr, 2018, "Data for the 2018 Duolingo Shared Task on Second Language Acquisition Modeling (SLAM)", https://doi.org/10.7910/DVN/8SWHNO, Harvard Dataverse, V4, https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8SWHNO
duolingo__reverse_tap	10.7910/DVN/8SWHNO	Settles, Burr, 2018, "Data for the 2018 Duolingo Shared Task on Second Language Acquisition Modeling (SLAM)", https://doi.org/10.7910/DVN/8SWHNO, Harvard Dataverse, V4, https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8SWHNO
duolingo__reverse_translate	10.7910/DVN/8SWHNO	Settles, Burr, 2018, "Data for the 2018 Duolingo Shared Task on Second Language Acquisition Modeling (SLAM)", https://doi.org/10.7910/DVN/8SWHNO, Harvard Dataverse, V4, https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8SWHNO
duval4	10.1348/2044-8317.002004	Kyngdon, A. (2011). Plausible measurement analogies to some psychometric models of test performance. British Journal of Mathematical & Statistical Psychology, 64(3), 478–497.
duval8	10.1348/2044-8317.002004	Kyngdon, A. (2011). Plausible measurement analogies to some psychometric models of test performance. British Journal of Mathematical & Statistical Psychology, 64(3), 478–497.
ECPS_Sahm_2024_Distrust	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_DTL	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_Emotion	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_IA	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_Identity	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_Moral	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_SSCD	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_Stress	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_Support	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_Trust	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
ECPS_Sahm_2024_Vaccine	10.17605/OSF.IO/N26MB	Sahm, A. H. J., Burghart, M., & Mier, D. (2024, October 21). Psychometric Properties of a German Version of the Emotion Regulation Questionnaire-Short Form (ERQ-S): Evidence from Community and Patient Samples. https://doi.org/10.17605/OSF.IO/N26MB
EEEDPRM_Bulut_2021	10.3390/psych3030023	Bulut, O., Gorgun, G., & Yildirim-Erbasli, S. N. (2021). Estimating explanatory extensions of dichotomous and polytomous Rasch models: The eirm package in R. Psych, 3(3), 308-321.
EEN_Lacey_2024_Children	10.1002/pam.22643	Lacey, L., Mishra, N., Mukherjee, P., Prakash, N., Prakash, N., Quinn, D., Sabarwal, S., & Saraswat, D. (2024). Can destigmatizing mental health increase willingness to seek help? Experimental evidence from Nepal. Journal of Policy Analysis and Management, 1–28. https://doi.org/10.1002/pam.22643
EEN_Lacey_2024_Parent	10.1002/pam.22643	Lacey, L., Mishra, N., Mukherjee, P., Prakash, N., Prakash, N., Quinn, D., Sabarwal, S., & Saraswat, D. (2024). Can destigmatizing mental health increase willingness to seek help? Experimental evidence from Nepal. Journal of Policy Analysis and Management, 1–28. https://doi.org/10.1002/pam.22643
Ellipse_Corssley_2024		Crossley, S. A., Tian, Y., Baffour, P., Franklin, A., Kim, Y., Morris, W., Benner, B., Picou, A., & Boser, U. (2023). Measuring second language proficiency using the English Language Learner Insight, Proficiency and Skills Evaluation (ELLIPSE) Corpus. International Journal of Learner Corpus Research, 9 (2), 248-269.
elpi_ninos_2017		n/a
emotion_pcmrs		ZPID (2013). PsychData of the Leibniz Institute for Psychology Information ZPID. Trier: Center for Research Data in Psychology.
empathizing_systemizing		Empathizing-Systemizing Test [dataset and codebook. http://openpsychometrics.org/_rawdata/EQSQ.zip
EMSC_Kuan-chin_2023	10.7910/DVN/IFMDCC	Chen, K. C. J., Bartman, I., Pugh, D., Topps, D., Desjardins, I., Forgie, M., & Archibald, D. (2023). Experience of introducing an electronic health records station in an objective structured clinical examination to evaluate medical students’ communication skills in Canada: a descriptive study. Journal of Educational Evaluation for Health Professions, 20, 22-22.  Kuan-chin Jean Chen; Ilona Bartman; Debra Pugh; David Topps; Isabelle Desjardins; Melissa Forgie; Douglas Archibald, 2023, "Experience of introducing an electronic health records station in an objective structured clinical examination to evaluate medical students’ communication skills in Canada: a descriptive study", https://doi.org/10.7910/DVN/IFMDCC, Harvard Dataverse, V1
